,base_text,model,prediction,confidence
10,"Mount Beerwah is the highest of the ten volcanic plugs in the Glass House Mountains range, 22 km north of Caboolture in South East Queensland, Australia. It was formed 26 million years ago during the Oligocene Epoch of the Paleogene Period. Geologists estimate it may be only a third of its original height due to intense erosion. Mount Beerwah has two peaks, the taller of which is high. It is one of the most visually prominent mountains in south-east Queensland. The first European settlers to ascend the peak were Andrew Petrie with his son John Petrie. Its name comes from the words ""birra, or ""sky, "" and ""wandum, "" ""climbing up."" In the traditional Aboriginal story of the region, Mount Beerwah is the pregnant mother and Mount Tibrogargan the father of all the other mountains in the area. Local Aboriginal people consider the mountains sacred. The mountain is composed almost entirely of trachyte. ",human,human,88
11,"Ben Vaughn is an American singer, songwriter, musician, record producer, composer for television and film, and syndicated radio show host.. Biography.Vaughn grew up in outside Philadelphia in South Jersey. Raised in Mount Ephraim, New Jersey, he attended Audubon High School. He started playing the drums in a garage band when he was 12, then transitioned to the guitar. After school he would go to a local department store, where he would borrow the guitars and practice over chord sheets.. Vaughn is a longtime fan of Rambler automobiles, and in 1988 recorded a song called ""El Rambler Dorado"" on his album Blows Your Mind. As a musician, he is perhaps best known for his album Rambler '65, for which he decided to ""cut out the middleman"" and recorded the entire album in his 1965 Rambler American. Vaughn turned his car into a makeshift studio by putting the recording equipment inside his car. Whether it was a gimmick or an act of showmanship, the music he created inside his car was, according to most reviews, ""timeless"" rock'n'roll.. Now living in California, Vaughn works in film and television, and is noted for his work on That '70s Show, 3rd Rock from the Sun, Black Mask and Psycho Beach Party.",human,human,89
12,"Artemis Records was a New York-based independent record label, founded in July 1999 by Danny Goldberg with Daniel Glass as President, and closed in April 2006. The label was acquired by E1 Entertainment. Artemis had a leading share of the U.S. independent label market from 2001 to 2003. It released the last three albums of Warren Zevon's career including the Grammy-winning The Wind, five albums by Steve Earle including his Grammy winner The Revolution Starts Now, as well as gold albums by Kittie, Kurupt and Khia. Artemis also released the triple-platinum album Who Let the Dogs Out by the Baha Men, as well as albums by The Pretenders, Rickie Lee Jones Josh Joplin and Jimmie Vaughan. As of 2006, Artemis Records was owned by Sheridan Square Entertainment LLC (SSE), an independent music company then based in New York. SSE's label group included Artemis Records, Artemis Classics, Vanguard Classics, Triloka Records, Tone-Cool Records, Ropeadope and Compendia (including Light Records). As well as those listed above, its artists included the Rosewood Thieves. SSE also owned the distribution company Musicrama. In 2006 Richard Branson sold the North America division of his V2 Records label to SSE for $15 million. ",human,human,89
13,"The Krivak class, Soviet designation Project 1135 Burevestnik (storm petrel), were a series of frigates and guard ships (patrol boats) built in the Soviet Union primarily for the Soviet Navy since 1970. Later some sub-branches, like the Nerey (Nereus) were designed for coastal patrol by the KGB Border Troops. Until 1977, the ships in the class were considered to be large anti-submarine warfare vessels. These ships are commonly known by their NATO reporting class name of Krivak and are divided into Krivak I, Krivak II, Krivak IV (navy), and Krivak III (coast guard) classes. They were designed as a successor to the. The design started in the late 1950s and matured as an anti-submarine ship in the 1960s. The first ship was that was commissioned in 1970. A total of 40 ships were built, 32 ships for the Soviet Navy and 8 modified ships of the Nerey (Krivak III) subclass for the KGB Maritime Border Guard. Currently 2 vessels of the Nerey subclass are in service with the FSB Coast Guard and one is the flagship of the Ukrainian Navy. The ship's unique features -- the bow missile box, the stack and the angled mast, earned it a rap-like nickname among U. S. sailors that comes from their foreign ship silhouette identification training -- ""Hot dog pack, Smokestack, Guns in Back -- Krivak."" ",human,human,89
14,"Aksu is a city in and the seat of Aksu Prefecture, Xinjiang, lying at the northern edge of the Tarim Basin. The name Aksu literally means ""white water"" (in Turkic) and is used for both the oasis town and the Aksu River. The economy of Aksu is mostly agricultural, with cotton, in particular long-staple cotton (Gossypium hirsutum), as the main product. Also produced are grain, fruits, oils and beets. The industry mostly consists of weaving, cement and chemical industries. The land currently under the administration of the Aksu City is divided in two parts, separated by the Aral City. The northern part hosts the city center, while the southern part is occupied by the Taklamakan Desert. Aksu airport is considered a military airport in China (although also available for civil usage). Only aircraft registered in China can land in Aksu. This means if you are flying to Aksu from international origins you have to land in a major airport in China like Beijing, Shanghai, Guangzhou and change to China registered aircraft which tail number starts with B. ",human,human,89
15,"Edmund John Glyn Hooper (July 7, 1818 - October 5, 1889) was a Canadian businessman and political figure. He represented Addington in the 1st Parliament of Ontario and Lennox in the House of Commons of Canada as a Liberal-Conservative member from 1879 to 1882. He was born in Devonshire, England in 1818 and came to Quebec City with his parents in 1819. He served in the local militia during the Lower Canada Rebellion. In 1843, he moved to Lennox County and established himself as a lumber merchant with his brother Augustus. He built a sawmill in Frontenac County which burned down in 1855. He then set up a store in Camden East; he moved to Napanee in 1863 and opened another store there. In the same year, he was appointed treasurer for the provisional council of the Counties of Lennox and Addington. In 1879, he was forced to resign from his position as treasurer when funds were found to be missing; Hooper declared bankruptcy because he was declared indebted to the county. He died in Napanee in 1889. ",human,human,89
16,"Major General Raymond F. Rees was Deputy Assistant Secretary of the Army for Training, Readiness and Mobilization from 2014 to 2019. He was appointed to that position as a career member of the Senior Executive Service on February 10, 2014. He is also a retired United States Army major general who served as the adjutant general of Oregon and was director of the Army National Guard and acting chief of the National Guard Bureau.. As adjutant general, Rees was responsible for providing the State of Oregon and the United States with a ready force of citizen soldiers and airmen, equipped and trained to respond to any contingency, natural or man made. He directed, managed, and supervised the administration, discipline, organization, training and mobilization of the Oregon National Guard, the Oregon State Defense Force, the Joint Force Headquarters and the Office of Oregon Emergency Management. He was also assigned as the governor's homeland security advisor. In these roles he developed and coordinated all policies, plans and programs of the Oregon National Guard in concert with the governor and state legislature.. Early life.Raymond Frederick ""Fred"" Rees was born on September 29, 1944, in Helix, Oregon.   He graduated from Helix's Griswold High School in 1962 and the United States Military Academy in 1966, and was commissioned as a second lieutenant of Armor.. Start of military career.Rees completed Airborne and Ranger training, and was assigned as a platoon leader with the 2nd Armored Cavalry Regiment in West Germany.",human,human,89
17,"Barnard Castle School (colloquially Barney School or locally the County School) is a co-educational independent day and boarding school in the market town of Barnard Castle, County Durham, in the North East of England. It is a member of The Headmasters' and Headmistresses' Conference (HMC). It was founded in 1883 with funding from a 13th-century endowment of John I de Balliol and the bequest of the local industrialist Benjamin Flounders. The ambition was to create a school of the quality of the ancient public schools at a more reasonable cost, whilst accepting pupils regardless of their faith. Originally the North Eastern County School, the name was changed in 1924, but is still generally known locally as the ""County School"". The school is set in its own grounds in Teesdale, within the North Pennines, an Area of Outstanding Natural Beauty. An on-site prep school caters for pupils aged 4 to 11, while the senior school caters for pupils aged 11 to 18. The school was previously funded by direct grant. Founded as an all-boys school, it has been fully co-educational since 1993. There are around 660 pupils and some 200 members of staff. ",human,human,88
18,"Parul is a village in the Pursurah CD block  in the Arambagh subdivision of Hooghly district in the Indian state of West Bengal.. Geography.Location.Parul is located at .. Area overview.The Arambagh subdivision, presented in the map alongside, is divided into two physiographic parts – the Dwarakeswar River being the dividing line. The western part is upland and rocky – it is extension of the terrain of neighbouring Bankura district. The eastern part is flat alluvial plain area.   The railways, the roads and flood-control measures have had an impact on the area. The area is overwhelmingly rural with 94.77% of the population living in rural areas and 5.23% of the population living in urban areas.. Note: The map alongside presents some of the notable locations in the subdivision. All places marked in the map are linked in the larger full screen map.. Demographics.As per the 2011 Census of India, Parul had a total population of 1,368 of which 699 (51%) were males and 669 (49%) were females.",human,human,89
19,"Potamogeton clystocarpus is a rare species of flowering plant in the pondweed family known by the common name Little Aguja pondweed. It is endemic to Texas in the United States, where it is known only from one river canyon in Jeff Davis County. There is a single population of the aquatic plant in Little Aguja Creek, and it has never been seen anywhere else. This is a federally listed endangered species of the United States. This aquatic plant has a stem growing up to 57 centimeters long, varying in length depending on the depth of the water. The delicate, spirally arranged leaves are linear in shape and up to 7.8 centimeters in length by 1 or 2 millimeters wide. The inflorescence is the only part of the plant that is not submersed. It arises a few centimeters above the water's surface. The plant reproduces sexually via seed and vegetatively via broken-off fragments of the stem, which can produce roots and anchor to form a new plant. Little else is known about the plant's life history. ",human,human,89
20,"John Wesley Moon (January 18, 1836 - April 5, 1898) was a politician from the U.S. state of Michigan. Moon was born in Wayne County, Michigan, near Ypsilanti, and attended the common schools. As a youth, he worked on a farm and attended school during the winter. In 1852, he moved to Jackson County and left there in the fall of 1854 to work in lumber camps and saw mills on the Flat River in central Michigan. In the spring of 1856, he settled in Muskegon County, Michigan and engaged in the manufacture of lumber and in banking. He was a partner in the firm of A.V. Mann & Co., which established a mill at Lakeside (now a part of the city of Muskegon). He held the offices of supervisor, township treasurer, and president of the then village of Muskegon. He served in the Michigan Senate in 1885, from the 23rd district, and in 1887, from the 21st district. Also in 1887, he was elected president of the Muskegon Savings Bank. A few years later, in 1891, he became a member of the board of education of Muskegon. ",human,human,75
21,"Emanuel Araújo or Emanuel Oliveira de Araújo (December 24, 1942 – July 15, 2000), was a Brazilian historian and editor... Life and career .Araújo was born in Santo Amaro, Bahia. He taught history at the University of Brasília from 1968 to 1971, when he was removed for political reasons, and again from 1989 to his death in Brasília in 2000. In 1995 he was promoted to full professor; after his death, his colleagues successfully petitioned for him to be named professor emeritus.. At the University of Brasília, he played an important role in the teaching of ancient history, assisted by knowledge of all the major languages of the ancient world: Latin, Hebrew, Ancient Greek, and Old Egyptian. He also researched and taught the colonial history of Brazil.. . Araújo also worked as an editor, including at the Fundação Getulio Vargas, the National Archives, and . He was a co-editor of the  and the Enciclopédia Ilustrada do Brasil and published collections of documents. His A construção do livro - Princípios da técnica de editoração (""Construction of the Book: Principles of Editorial Technique""), published in 1986, was influential, and he was head of the University of Brasília Press in 1992 and 1993 and then served on its editorial board until his death..",human,human,88
22,"Megas XLR is an American animated television series created by Jody Schaeffer and George Krstic for Cartoon Network. The series revolves around two slackers: mechanic Coop and his best friend Jamie, who find a mecha robot from the future called Megas (Mechanized Earth Guard Attack System) in a New Jersey junkyard. Coop modifies Megas and replaces his head, the control center, with a classic muscle car, and names him XLR (eXtra Large Robot). Together with Megas's original pilot Kiva, they must defend Earth from the evil alien race called ""the Glorft"". The series is an homage and parody of mecha anime. Krstic was originally one of the co-creators of MTV's Downtown. Schaeffer and Krstic conceived the idea of an animated series where the main character would pilot a giant robot utilizing his video gaming skills. The pilot episode, LowBrow, was shown in 2002 during Cartoon Network's Cartoon Cartoon Weekend Summerfest, to determine which pilot would become a new Cartoon Cartoon; it was the most popular among viewers. It aired on the Toonami block from May 1, 2004 to January 15, 2005 for 2 seasons (totaling 26 episodes), before being cancelled due to low ratings. Despite low ratings, the series was met with positive reception, and was ranked at No. 4 on ToonZone's ""Toons of the 2000s: Top 5 Cartoon Network Originals"". ",human,human,88
23,".Description.The Corrected d-exponent, also known as cd-exponent or more correctly dc-exponent (dc-exponent) as used in mud logging and formation pore pressure analysis in the oil industry, is an extrapolation of certain drilling parameters to estimate a pressure gradient for pore pressure evaluation while drilling. Normally this is done in over-pressured zones, but most mud logging contracts require it to be done at all times. It is regarded as one of the best tools for pore pressure evaluation. See mud log for an example of the corrected d-exponent plotted on a mud log. The parameter is an extension (""correction"", hence the ""c"" notation) to the d-exponent method previously used for estimating formation pore pressures. The extension consists of a correction for the mud weight in use, compared to ""standard"" mud for the region.. The parameters used to calculate dc-exponent values are: drilling rate (ROP), rotary speed, weight on bit, bit diameter and mud weight; it is plotted against drilled depth.. Theory. As a drill bit bores into rock, it will gradually encounter denser formations and therefore slower rates of penetration. (Though there are exceptions such as sands that normally drill faster, or faulted and uplifted formations).",human,human,76
24,"The 11463 / 11464 Somnath–Jabalpur Junction Express (via Itarsi) is an Express train belonging to Indian Railways – West Central Railway zone that runs between  and  in India.. It operates as train number 11463  from Somnath to Jabalpur Junction and as train number 11464 in the reverse direction, serving the states of Gujarat, Rajasthan & Madhya Pradesh.. Coaches.11463/11464 Jabalpur Junction–Somnath Express presently has 1 First AC coach, 2 AC 2 tier, 4 AC 3 tier, 09 Sleeper class, 4 General Unreserved & 2 SLR (Seating cum Luggage Rake) coaches. It does not have a pantry car.. As is customary with most train services in India, coach composition may be amended at the discretion of Indian Railways depending on demand.. Service.The 11464 Jabalpur Junction–Somnath Express via Itarsi Junction covers the distance of 1402 kilometres in 27 hours 55 mins (50 km/hr) & in 27 hours 35 mins as 11463 Somnath–Jabalpur Junction Express (51 km/hr).. As the average speed of the train is below 55 km/hr, as per Indian Railways rules, its fare does not include a Superfast surcharge.. Routeing.The 11463/11464 Jabalpur Junction–Somnath Express runs from Jabalpur Junction via , , , , , , , , , * , , , , , , , , ,  to Somnath.. Traction.It is hauled by an Itarsi / Tughlakabad-based WAP-7 (HoG)-equipped locomotive from Jabalpur Junction to  and then it is hauled by Sabarmati-based WDP-4D locomotive from Ahmedabad Junction to Somnath, and vice versa.. Timings. 11463 Somnath–Jabalpur Junction Express leaves Somnath every day except Monday & Saturday at 09:55 hrs IST and reaches Jabalpur Junction at 13:25 hrs IST the next day..",human,human,89
25,"In Christian denominations that practice infant baptism, confirmation is seen as the sealing of the covenant created in baptism. Those being confirmed are known as confirmands. For adults, it is an affirmation of belief. Catholicism and Eastern Christianity view confirmation as a sacrament. In the East it is conferred immediately after baptism. In the West, this practice is usually followed when adults are baptized, but in the case of infants not in danger of death it is administered, ordinarily by a bishop, only when the child reaches the age of reason or early adolescence. Among those Christians who practice teen-aged confirmation, the practice may be perceived, secondarily, as a ""coming of age"" rite. In many Protestant denominations, such as the Anglican, Lutheran, Methodist and Reformed traditions, confirmation is a rite that often includes a profession of faith by an already baptized person. Confirmation is required by Lutherans, Anglicans and other traditional Protestant denominations for full membership in the respective church. In Catholic theology, by contrast, it is the sacrament of baptism that confers membership, while ""reception of the sacrament of Confirmation is necessary for the completion of baptismal grace"". ",human,human,85
26,"United Nations Security Council resolution 827, adopted unanimously on 25 May 1993, after reaffirming Resolution 713 (1991) and all subsequent resolutions on the topic of the former Yugoslavia, approved report S/25704 of Secretary-General Boutros Boutros-Ghali, with the Statute of the International Tribunal as an annex, establishing the International Criminal Tribunal for the former Yugoslavia (ICTY). Still alarmed at violations of international humanitarian law in former Yugoslavia and especially in Bosnia and Herzegovina, including mass killings, systematic detention and rape of women and ethnic cleansing, the resolution determined that the situation continued to pose a threat to international peace and security, further announcing its intention to bring an end to such crimes and bring justice to the victims. The council decided that the establishment of a tribunal and the prosecution of persons responsible would address such violations, reaffirming its decision in Resolution 808 (1993). Acting under Chapter VII of the United Nations Charter, the council established the International Criminal Tribunal for the former Yugoslavia for crimes committed in the territory of the former Yugoslavia between 1 January 1991 and a date to be determined by the Council upon the restoration of peace in the region. Until the appointment of a prosecutor, evidence would continue to be gathered by the Commission of Experts established in Resolution 780 (1992). The council then requested the secretary-general to submit suggestions received from countries regarding the rules of procedure and evidence called for in Article 15 of the Statute of the International Tribunal to judges at the tribunal. It also decided that all member states would co-operate with the ICTY and its organs in accordance with the Statute of the International Tribunal. At the same time, contributions from states, intergovernmental and non-governmental organisations to the tribunal was urged. The resolution decided that the determination of the seat of the International Tribunal is subject to the conclusion of appropriate arrangements between the United Nations and the Netherlands, noting that it may sit elsewhere if considered necessary, and that the work of the tribunal will not affect the right of victims to compensation. Finally it asked that Boutros Boutros-Ghali immediately implement the current resolution and make arrangements for the effective functioning of the tribunal. ",human,human,89
27,"Seidou Njimoluh Njoya (Bamum: Set-tu NZemole? NZeoya, 1902 - 28 July 1992) ruled the Bamum people of Cameroon from 1933 to 1992 as the Sultan of Foumban and Mfon of the Bamun. Njimoluh was the son of Ibrahim Njoya, and he was educated in French, English, and the bamum script developed by his father. In 1931, in order to break the power of the Bamun, French administrators had exiled Ibrahim Njoya to Yaounde. The Bamum nobles had been scattered due to the French occupation, but they eventually chose Njimoluh from among Ibrahim Njoya's 177 children and reached an agreement with the French authorities. Seidou Njimoluh Njoya became the 18th mfon of the Bamum in June 1933 after the death of his father. Njoya later served on the legislative and national assemblies of Cameroon during both colonial and post-colonial periods. Njimoluh was a patron of the arts and worked to preserve Bamun culture. After the French left in 1960, he restored the sacred Bamun idols to the Royal Palace, establishing a museum. He was a devout Muslim and was married to Noh Lantana. Njimoluh was succeeded by his son Ibrahim Mbombo Njoya. ",human,human,88
28,"The 47th International 500-Mile Sweepstakes was held at the Indianapolis Motor Speedway in Speedway, Indiana on Thursday, May 30, 1963. Rufus Parnell Jones, also known as ""Parnelli, "" took his only Indy 500 win. This win was controversial because his car (nicknamed ""Calhoun"") spewing oil from a cracked overflow tank for many laps, which allegedly caused at least one driver to spin and crash. USAC officials put off black-flagging Jones after car owner J. C. Agajanian ran down pit lane and convinced them that the oil leak was below the level of a known crack and would not leak any further. Lotus owner Colin Chapman, whose English-built, rear-engined Lotus-Ford finished second in the hands of Scotsman Jim Clark, accused USAC officials of being biased in favor of the American driver and car. The non-black flagging of Jones remains controversial. Many, including Chapman and writer Brock Yates, believed that officials would have black flagged Jones if an American driver and car had been in second place instead of Clark in the British built Lotus, . Goodyear arrived at the track and supplied tires for some entries, but participated only in practice. No cars used Goodyear tires during time trials or the race itself. It was the first time since about 1921 that Goodyear attempted to compete at Indy. ",human,human,89
29,"The 1956 Atlantic hurricane season featured a decent number of tropical cyclones, although most tropical storms and hurricanes affected land. There were twelve tropical storms, a third of which became hurricanes. One of the hurricanes strengthened to the equivalent of a major hurricane, which is a Category 3 or greater on the Saffir-Simpson scale. The strongest hurricane of the season was Betsy, which was also the most damaging storm of the season: it destroyed 15, 000 houses and left $40 million in damage in Puerto Rico. Betsy was also the deadliest of the season, having killed 18 people in the French West Indies, two from a shipwreck in the Caribbean Sea, and 16 in Puerto Rico. Tropical Storm Dora struck Mexico in September and killed 27 people. The season officially started on June 15, although an unnamed storm developed about a week prior over the western North Atlantic Ocean. A later storm that formed over the Gulf of Mexico on June 12 alleviated drought conditions in the south-central United States. Hurricane Anna developed in late July and hit Mexico. Tropical storms Carla and Ethel both formed near the Bahamas and moved northeastward until dissipating. ",human,human,89
30,"The British Aerospace Sea Harrier is a naval short take-off and vertical landing/vertical take-off and landing jet fighter, reconnaissance and attack aircraft. It is the second member of the Harrier Jump Jet family developed. It first entered service with the Royal Navy in April 1980 as the Sea Harrier FRS1 and became informally known as the ""Shar"". Unusual in an era in which most naval and land-based air superiority fighters were large and supersonic, the principal role of the subsonic Sea Harrier was to provide air defence for Royal Navy task groups centred around the aircraft carriers. The Sea Harrier served in the Falklands War and the Balkans conflicts; on all occasions it mainly operated from aircraft carriers positioned within the conflict zone. Its usage in the Falklands War was its most high profile and important success, when it was the only fixed-wing fighter available to protect the British Task Force. The Sea Harriers shot down 20 enemy aircraft during the conflict; 2 Sea Harriers were lost to enemy ground fire. They were also used to launch ground attacks in the same manner as the Harriers operated by the Royal Air Force. The Sea Harrier was marketed for sales abroad, but India was the only other operator after attempts to sell the aircraft to Argentina and Australia were unsuccessful. A second, updated version for the Royal Navy was made in 1993 as the Sea Harrier FA2, improving its air-to-air abilities and weapons compatibilities, along with a more powerful engine; this version was manufactured until 1998. ",human,human,89
